trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1867,False,"{'a': 0.01, 'e': 0.15458672705113194}",20,13,17.784936051938978,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.01, 'e': 0.15443221759168632}",25,10,13.661895439020668,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1869,False,"{'a': 0.01, 'e': 0.15427786256447115}",20,15,2.8190833136714057,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.01, 'e': 0.1541236618151314}",25,15,21.86342763520844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.01, 'e': 0.15396961518946634}",20,8,23.536170591208034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.01, 'e': 0.15381572253342926}",20,7,24.482475748166962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.01, 'e': 0.15366198369312759}",20,0,-10.37978957187569,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1874,False,"{'a': 0.01, 'e': 0.15350839851482234}",20,16,7.528491004136336,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.01, 'e': 0.15335496684492847}",30,12,-34.55023747554752,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1876,False,"{'a': 0.01, 'e': 0.15320168853001417}",20,14,0.7533814701320733,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1877,False,"{'a': 0.01, 'e': 0.1530485634168012}",20,11,6.337469655841499,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1878,False,"{'a': 0.01, 'e': 0.15289559135216438}",20,7,23.293065775830225,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.01, 'e': 0.15274277218313168}",25,13,14.92883052907005,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.01, 'e': 0.15259010575688386}",25,13,-2.024210101066431,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1881,False,"{'a': 0.01, 'e': 0.15243759192075454}",25,11,18.248528993846563,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1882,False,"{'a': 0.01, 'e': 0.1522852305222298}",20,6,30.791951807138513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.01, 'e': 0.15213302140894833}",30,13,-19.88061899323413,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1884,False,"{'a': 0.01, 'e': 0.1519809644287009}",30,13,5.528615675396572,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1885,False,"{'a': 0.01, 'e': 0.1518290594294306}",25,19,8.739866979401445,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.01, 'e': 0.15167730625923234}",30,23,11.261528150896279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.01, 'e': 0.15152570476635302}",25,16,17.189468820300267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.01, 'e': 0.1513742547991911}",25,0,41.2733040507632,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1889,False,"{'a': 0.01, 'e': 0.15122295620629655}",20,13,11.236666983882337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.01, 'e': 0.15107180883637084}",30,13,12.276350064974684,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1891,False,"{'a': 0.01, 'e': 0.15092081253826656}",25,19,12.181688554673082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.01, 'e': 0.15076996716098734}",25,7,1.66358254773387,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1893,False,"{'a': 0.01, 'e': 0.15061927255368793}",20,16,8.756292114379596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.01, 'e': 0.15046872856567356}",20,14,-1.5278459720820838,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1895,False,"{'a': 0.01, 'e': 0.15031833504640033}",20,14,10.323632824242457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.01, 'e': 0.15016809184547464}",20,3,5.676349595999013,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1897,False,"{'a': 0.01, 'e': 0.15001799881265335}",20,0,-26.627759181091857,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1898,False,"{'a': 0.01, 'e': 0.14986805579784332}",20,12,-19.693911073785067,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1899,False,"{'a': 0.01, 'e': 0.14971826265110164}",25,7,23.005407828526543,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.01, 'e': 0.14956861922263504}",25,14,-45.268285432322934,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1901,False,"{'a': 0.01, 'e': 0.14941912536280016}",20,16,7.684198766077512,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.01, 'e': 0.14926978092210305}",20,9,23.889008210350852,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.01, 'e': 0.14912058575119935}",25,2,-16.97342309632748,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1904,False,"{'a': 0.01, 'e': 0.1489715397008938}",30,11,4.803965646018897,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1905,False,"{'a': 0.01, 'e': 0.14882264262214037}",20,10,-44.821638729649834,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1906,False,"{'a': 0.01, 'e': 0.14867389436604195}",30,15,16.004901891671462,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1907,False,"{'a': 0.01, 'e': 0.14852529478385032}",25,14,-26.40290834517412,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1908,False,"{'a': 0.01, 'e': 0.14837684372696583}",25,15,14.863883075837311,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.01, 'e': 0.14822854104693745}",25,15,7.122796309285395,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1910,False,"{'a': 0.01, 'e': 0.14808038659546244}",20,13,6.944923411286856,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.01, 'e': 0.1479323802243864}",25,15,17.645744602785392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.01, 'e': 0.14778452178570287}",25,16,19.047935316229143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.01, 'e': 0.14763681113155347}",25,11,26.15092247601291,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.01, 'e': 0.14748924811422748}",25,11,24.1753125036397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.01, 'e': 0.14734183258616193}",20,16,8.415156060770382,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.01, 'e': 0.14719456439994122}",25,9,-1.5802422085145027,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1917,False,"{'a': 0.01, 'e': 0.1470474434082972}",30,18,24.906112718343934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.01, 'e': 0.1469004694641088}",30,23,13.214909317938803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.01, 'e': 0.14675364242040215}",25,14,20.082679400768217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.01, 'e': 0.14660696213035015}",25,11,13.706017838285616,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1921,False,"{'a': 0.01, 'e': 0.14646042844727247}",20,11,19.97459728024443,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.01, 'e': 0.14631404122463545}",25,4,28.65813540559082,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.01, 'e': 0.14616780031605184}",25,15,20.900435434423134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.01, 'e': 0.14602170557528074}",25,11,28.574136264166253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.01, 'e': 0.14587575685622736}",30,8,-11.15464831227871,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1926,False,"{'a': 0.01, 'e': 0.14572995401294303}",30,18,25.344981259042868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.01, 'e': 0.14558429689962482}",20,10,7.498636243302622,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1928,False,"{'a': 0.01, 'e': 0.1454387853706157}",20,10,16.330761107193457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.01, 'e': 0.145293419280404}",20,6,-50.60471318099989,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1930,False,"{'a': 0.01, 'e': 0.14514819848362373}",35,18,19.485514588723323,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1931,False,"{'a': 0.01, 'e': 0.145003122835054}",30,20,9.12955911099183,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.01, 'e': 0.14485819218961926}",25,10,-24.129433053111356,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1933,False,"{'a': 0.01, 'e': 0.14471340640238872}",35,21,-14.427324174475293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1934,False,"{'a': 0.01, 'e': 0.14456876532857668}",20,8,6.923219703803559,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1935,False,"{'a': 0.01, 'e': 0.14442426882354198}",20,14,9.82529168133969,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.01, 'e': 0.14427991674278817}",30,3,-10.75206166997826,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1937,False,"{'a': 0.01, 'e': 0.1441357089419631}",20,12,14.46468653354331,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.01, 'e': 0.143991645276859}",25,10,23.620158944345334,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.01, 'e': 0.14384772560341216}",25,6,31.266664147317655,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.01, 'e': 0.14370394977770293}",25,10,2.702233154217992,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1941,False,"{'a': 0.01, 'e': 0.14356031765595542}",20,9,10.265724357821206,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.01, 'e': 0.14341682909453757}",30,21,17.565584178458842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.01, 'e': 0.14327348394996073}",25,10,21.06881437820722,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.01, 'e': 0.14313028207887982}",20,0,29.237947819436936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1945,False,"{'a': 0.01, 'e': 0.14298722333809288}",35,22,14.363657196457655,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1946,False,"{'a': 0.01, 'e': 0.14284430758454122}",25,14,-3.0619897715709152,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1947,False,"{'a': 0.01, 'e': 0.14270153467530902}",25,13,25.040869389424973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.01, 'e': 0.14255890446762343}",35,20,2.278444700887552,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1949,False,"{'a': 0.01, 'e': 0.14241641681885414}",25,15,21.503791676470048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.01, 'e': 0.1422740715865136}",25,4,-26.36714158043043,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
1951,False,"{'a': 0.01, 'e': 0.1421318686282564}",35,12,-19.599857294534427,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
1952,False,"{'a': 0.01, 'e': 0.14198980780187978}",25,10,26.41034533771335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.01, 'e': 0.14184788896532272}",25,13,23.05249251534391,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.01, 'e': 0.1417061119766665}",20,16,8.737421354603274,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.01, 'e': 0.14156447669413402}",25,18,4.096933351128378,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.01, 'e': 0.14142298297609007}",20,10,18.02047465865089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.01, 'e': 0.14128163068104085}",25,16,16.303029032553972,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.01, 'e': 0.1411404196676341}",20,13,13.528015854490217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.01, 'e': 0.14099934979465875}",35,25,18.937658839219026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.01, 'e': 0.140858420921045}",30,22,15.622338379063148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.01, 'e': 0.14071763290586387}",25,3,26.24794504150158,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.01, 'e': 0.1405769856083274}",20,15,10.62734332795312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.01, 'e': 0.1404364788877882}",20,15,1.801344178359678,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.01, 'e': 0.14029611260373964}",20,16,6.677470191805161,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.01, 'e': 0.14015588661581535}",25,15,17.734411556441472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.01, 'e': 0.1400158007837894}",20,9,21.98488402989642,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.01, 'e': 0.13987585496757585}",20,12,4.803375799512822,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1968,False,"{'a': 0.01, 'e': 0.13973604902722894}",20,5,29.369676984182135,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.01, 'e': 0.1395963828229427}",20,16,6.148927831650102,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.01, 'e': 0.13945685621505094}",20,5,13.424646656797954,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1971,False,"{'a': 0.01, 'e': 0.13931746906402698}",25,14,14.37807719588513,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.01, 'e': 0.13917822123048373}",25,13,-66.84186080554583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1973,False,"{'a': 0.01, 'e': 0.13903911257517326}",25,4,34.069154203891365,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.01, 'e': 0.138900142958987}",20,14,8.562515844643595,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.01, 'e': 0.13876131224295524}",25,4,7.174007200509673,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1976,False,"{'a': 0.01, 'e': 0.13862262028824732}",25,3,33.425809868382245,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.01, 'e': 0.13848406695617121}",25,17,13.379703187800734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.01, 'e': 0.13834565210817362}",20,13,13.90777513678236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.01, 'e': 0.13820737560583965}",20,14,8.059922676567744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.01, 'e': 0.13806923731089282}",20,13,13.043244416215257,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.01, 'e': 0.13793123708519478}",20,2,26.96191059703422,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.01, 'e': 0.13779337479074535}",20,0,34.58718891242537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1983,False,"{'a': 0.01, 'e': 0.13765565028968216}",25,3,13.590820110418708,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1984,False,"{'a': 0.01, 'e': 0.13751806344428075}",30,16,15.263854718519115,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1985,False,"{'a': 0.01, 'e': 0.13738061411695424}",20,11,10.690373940895288,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.01, 'e': 0.13724330217025332}",20,10,17.68791140170638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.01, 'e': 0.13710612746686596}",20,15,9.69659305603428,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.01, 'e': 0.13696908986961753}",20,8,8.104574203045134,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1989,False,"{'a': 0.01, 'e': 0.13683218924147036}",25,10,-69.30893929176233,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
1990,False,"{'a': 0.01, 'e': 0.13669542544552385}",30,21,16.880370194367586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.01, 'e': 0.13655879834501417}",25,20,8.905160133640813,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.01, 'e': 0.13642230780331424}",35,25,18.30878109844221,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.01, 'e': 0.13628595368393343}",25,13,11.705753493866426,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1994,False,"{'a': 0.01, 'e': 0.1361497358505177}",20,14,0.0748544136211109,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1995,False,"{'a': 0.01, 'e': 0.13601365416684916}",25,14,22.132568273519635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.01, 'e': 0.13587770849684613}",30,20,8.726019113841868,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1997,False,"{'a': 0.01, 'e': 0.13574189870456288}",25,13,-4.452087476844408,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1998,False,"{'a': 0.01, 'e': 0.1356062246541897}",20,11,16.3103059744569,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.01, 'e': 0.13547068621005243}",20,0,-9.401106359734387,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
2000,False,"{'a': 0.01, 'e': 0.1353352832366127}",20,7,-0.34254332512388186,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
2001,False,"{'a': 0.01, 'e': 0.13520001559846748}",20,0,-45.82654081771745,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
2002,False,"{'a': 0.01, 'e': 0.13506488316034906}",20,6,-20.405662702310263,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
2003,False,"{'a': 0.01, 'e': 0.13492988578712511}",20,16,7.847976115084147,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.01, 'e': 0.1347950233437982}",20,12,12.24899924857576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.01, 'e': 0.13466029569550586}",20,0,22.90675042374131,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2006,False,"{'a': 0.01, 'e': 0.1345257027075204}",35,27,14.172753836570067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.01, 'e': 0.1343912442452489}",30,16,23.137260369019348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.01, 'e': 0.13425692017423285}",30,12,23.520412651300806,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2009,False,"{'a': 0.01, 'e': 0.13412273036014816}",20,4,14.34446542445427,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2010,False,"{'a': 0.01, 'e': 0.13398867466880493}",20,8,9.932689586741201,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2011,False,"{'a': 0.01, 'e': 0.13385475296614763}",20,12,15.219273895250241,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.01, 'e': 0.1337209651182544}",35,17,0.8688194262149551,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
2013,False,"{'a': 0.01, 'e': 0.13358731099133747}",20,5,24.90440868157158,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.01, 'e': 0.1334537904517426}",25,4,29.27350691128377,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.01, 'e': 0.13332040336594936}",30,13,-15.109013706502571,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
2016,False,"{'a': 0.01, 'e': 0.1331871496005706}",30,23,13.838886941102565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.01, 'e': 0.13305402902235253}",20,16,10.916559595631316,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.01, 'e': 0.13292104149817452}",30,8,39.444580609178566,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.01, 'e': 0.13278818689504915}",30,12,-10.453777499848973,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2020,False,"{'a': 0.01, 'e': 0.13265546508012172}",25,17,16.935987002202214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.01, 'e': 0.13252287592067044}",25,13,23.063240192702814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.01, 'e': 0.13239041928410605}",25,15,21.912980583167236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.01, 'e': 0.13225809503797206}",25,0,-17.99150149354977,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2024,False,"{'a': 0.01, 'e': 0.1321259030499441}",20,4,0.2798676862288063,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2025,False,"{'a': 0.01, 'e': 0.13199384318783022}",20,3,15.504164009218968,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2026,False,"{'a': 0.01, 'e': 0.13186191531957048}",30,20,20.23962167608763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.01, 'e': 0.13173011931323708}",25,20,8.646383897374493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.01, 'e': 0.131598455037034}",25,6,22.968848089231912,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.01, 'e': 0.13146692235929688}",20,12,14.708243161262988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.01, 'e': 0.13133552114849303}",30,16,24.708469603766286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.01, 'e': 0.13120425127322136}",30,13,35.25987863500254,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.01, 'e': 0.13107311260221188}",25,11,3.70543109823113,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2033,False,"{'a': 0.01, 'e': 0.13094210500432593}",25,20,9.006723950959437,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.01, 'e': 0.13081122834855582}",30,11,19.883089588216446,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2035,False,"{'a': 0.01, 'e': 0.13068048250402503}",20,12,10.90507725721065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.01, 'e': 0.13054986733998764}",25,11,1.8087193843169729,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2037,False,"{'a': 0.01, 'e': 0.13041938272582848}",20,12,14.137811537398608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.01, 'e': 0.13028902853106283}",25,13,17.522244816752234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.01, 'e': 0.13015880462533663}",20,10,17.94660929905844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.01, 'e': 0.1300287108784259}",25,12,25.512502025347416,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.01, 'e': 0.12989874716023692}",20,10,17.97841059752292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.01, 'e': 0.1297689133408058}",25,13,6.9257326081916,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2043,False,"{'a': 0.01, 'e': 0.12963920929029896}",30,18,18.5428102214125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.01, 'e': 0.12950963487901218}",35,19,21.299059141213093,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.01, 'e': 0.12938018997737108}",20,13,12.427643325945951,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.01, 'e': 0.12925087445593067}",25,8,31.750311507819625,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.01, 'e': 0.12912168818537556}",35,18,25.26402684775369,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.01, 'e': 0.1289926310365194}",25,12,-19.963191474599906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2049,False,"{'a': 0.01, 'e': 0.12886370288030502}",20,1,26.877234006448845,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
