trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1280,False,"{'a': 0.01, 'e': 0.026286603812333054}",20,11,17.530049052624804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.01, 'e': 0.026138797877564568}",20,8,26.213350658316422,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.01, 'e': 0.025991811894604644}",25,2,41.32683753458496,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.01, 'e': 0.025845641440837452}",25,10,18.599141692551783,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.01, 'e': 0.02570028211606834}",25,15,15.613763616992264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.01, 'e': 0.02555572954242702}",20,7,23.438865912495203,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.01, 'e': 0.025411979364269865}",30,13,31.544096680042156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.01, 'e': 0.02526902724808411}",30,12,31.429760840549534,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.01, 'e': 0.025126868882391018}",25,9,30.95190313580915,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.01, 'e': 0.02498549997764954}",25,13,13.076514210550119,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1290,False,"{'a': 0.01, 'e': 0.024844916266160588}",20,7,25.51768813316271,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.01, 'e': 0.02470511350197102}",30,6,39.16557321074306,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.01, 'e': 0.024566087460778485}",20,3,27.914347744562683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.01, 'e': 0.024427833939835608}",20,5,15.77171163495311,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1294,False,"{'a': 0.01, 'e': 0.024290348757855407}",25,20,11.477713387042089,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.01, 'e': 0.024153627754916362}",20,16,6.345000558054683,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.01, 'e': 0.024017666792367498}",25,5,39.933798471854686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.01, 'e': 0.023882461752734563}",20,11,18.287447384356305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.01, 'e': 0.023748008539625776}",20,9,22.799248246454326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.01, 'e': 0.023614303077637788}",25,18,17.546098696944636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.01, 'e': 0.023481341312262205}",35,18,31.852947759471995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.01, 'e': 0.023349119209792435}",20,8,19.174017611118686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.01, 'e': 0.023217632757230433}",30,22,14.064722819743327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.01, 'e': 0.023086877962193886}",30,14,30.097841921382248,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.01, 'e': 0.022956850852823507}",30,12,30.136920916852663,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.01, 'e': 0.022827547477691}",20,10,22.809651825581618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.01, 'e': 0.022698963905706693}",25,15,19.04396097466077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.01, 'e': 0.022571096226028042}",30,17,24.395278538766892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.01, 'e': 0.022443940547967722}",25,7,32.69495039323872,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.01, 'e': 0.0223174930009028}",25,12,-19.77125281689474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1310,False,"{'a': 0.01, 'e': 0.022191749734183253}",20,12,14.614957790245214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.01, 'e': 0.02206670691704149}",25,11,18.214036561075066,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.01, 'e': 0.021942360738501643}",30,16,27.34974414111634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.01, 'e': 0.02181870740728975}",25,13,21.299748656408717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.01, 'e': 0.021695743151743274}",30,14,29.9005885835035,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.01, 'e': 0.02157346421972184}",20,6,27.03468348801578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.01, 'e': 0.02145186687851741}",35,18,33.94588529490517,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.01, 'e': 0.021330947414765822}",25,16,16.329362734035957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.01, 'e': 0.02121070213435683}",20,7,23.26682235461999,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.01, 'e': 0.02109112736234675}",20,12,13.688632973839896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.01, 'e': 0.02097221944286909}",30,4,48.13795648060272,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.01, 'e': 0.020853974739047154}",20,7,24.806518440562257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.01, 'e': 0.020736389632905916}",25,13,19.963009396664766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.01, 'e': 0.020619460525284627}",30,12,35.02349115703218,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.01, 'e': 0.02050318383574956}",25,9,24.114226759004097,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.01, 'e': 0.0203875560025073}",20,10,21.136403377808584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.01, 'e': 0.02027257348231759}",25,14,22.329748948124365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.01, 'e': 0.020158232750407512}",25,18,11.886690161290913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.01, 'e': 0.020044530300384777}",30,8,37.25081680408771,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.01, 'e': 0.019931462644152464}",25,13,23.501615710614175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.01, 'e': 0.019819026311823196}",20,16,8.390067420673425,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.01, 'e': 0.01970721785163365}",20,13,14.77917860030897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.01, 'e': 0.019596033829860193}",20,0,27.225010201641666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1333,False,"{'a': 0.01, 'e': 0.01948547083073371}",20,7,20.75536146862731,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.01, 'e': 0.019375525456355125}",25,5,9.296170736525882,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1335,False,"{'a': 0.01, 'e': 0.019266194326611585}",25,3,37.92306098541361,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.01, 'e': 0.019157474079092518}",20,3,26.903966677881062,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.01, 'e': 0.019049361369006035}",35,23,22.892110785736914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.01, 'e': 0.018941852869095666}",25,3,35.606339750464514,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.01, 'e': 0.0188349452695572}",30,2,42.5325879041111,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.01, 'e': 0.01872863527795654}",30,14,35.438453000617294,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.01, 'e': 0.018622919619146527}",35,19,-13.116851088026216,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1342,False,"{'a': 0.01, 'e': 0.018517795035185358}",25,8,33.9122283652828,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.01, 'e': 0.018413258285254752}",25,17,15.040671994608484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.01, 'e': 0.018309306145577908}",25,11,26.73049504977678,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.01, 'e': 0.018205935409338903}",20,11,17.571403037650526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.01, 'e': 0.018103142886601198}",25,13,22.328218444539196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.01, 'e': 0.018000925404227375}",30,22,17.673614687027744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.01, 'e': 0.017899279805798196}",25,11,29.011105667940523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.01, 'e': 0.017798202951533226}",25,8,30.557804796568693,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.01, 'e': 0.01769769171821034}",20,6,27.308801207336877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.01, 'e': 0.017597742999086563}",25,10,28.404040452505143,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.01, 'e': 0.017498353703818914}",25,10,24.282858440917494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.01, 'e': 0.017399520758385023}",20,13,12.549290854074718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.01, 'e': 0.01730124110500486}",25,13,22.34654192186298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.01, 'e': 0.01720351170206258}",20,7,23.02807219385128,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.01, 'e': 0.017106329524027686}",25,10,29.462508216398234,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.01, 'e': 0.017009691561377993}",20,0,32.624824073885925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1358,False,"{'a': 0.01, 'e': 0.016913594820521682}",25,10,22.83785187078497,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.01, 'e': 0.016818036323720364}",25,15,22.320144370675465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.01, 'e': 0.01672301310901203}",20,14,11.763937264146278,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.01, 'e': 0.016628522230134557}",20,9,21.096117044456772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.01, 'e': 0.01653456075644899}",20,12,13.568862625619431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.01, 'e': 0.01644112577286405}",25,11,20.487413882249864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.01, 'e': 0.016348214379760195}",20,3,26.772103090052003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.01, 'e': 0.016255823692913673}",20,12,15.80121032299691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.01, 'e': 0.016163950843422148}",20,12,18.188945793689065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.01, 'e': 0.016072592977629307}",20,10,18.054442464755518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.01, 'e': 0.01598174725705037}",30,8,40.65140014468502,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.01, 'e': 0.015891410858297705}",30,16,24.85622518777923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.01, 'e': 0.015801580973007212}",20,4,24.76907693321467,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.01, 'e': 0.015712254807763837}",20,13,12.789842801246015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.01, 'e': 0.01562342958402907}",30,18,24.358886203279596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.01, 'e': 0.015535102538066892}",25,15,19.56703848719643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.01, 'e': 0.015447270920871725}",35,25,18.972794670803566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.01, 'e': 0.015359931998095155}",20,13,12.587824334067307,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.01, 'e': 0.015273083049974212}",25,11,27.42467716457614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.01, 'e': 0.015186721371259093}",25,16,18.684911693680295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.01, 'e': 0.015100844271141223}",25,18,14.249444129374998,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.01, 'e': 0.01501544907318253}",25,11,21.210510188218944,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.01, 'e': 0.014930533115243505}",20,15,7.9341331423338675,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.01, 'e': 0.014846093749412925}",20,14,11.213679973660543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.01, 'e': 0.01476212834193713}",20,0,34.06926784739895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1383,False,"{'a': 0.01, 'e': 0.014678634273149527}",25,7,31.588754348032825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.01, 'e': 0.014595608937400972}",20,5,28.8557355871431,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.01, 'e': 0.014513049742989725}",30,9,35.815859094078036,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.01, 'e': 0.014430954112092276}",20,14,5.035263914830354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.01, 'e': 0.014349319480694067}",20,8,20.002130362870147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.01, 'e': 0.014268143298520775}",20,13,13.489974839248532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.01, 'e': 0.01418742302896936}",30,15,26.349814342834865,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.01, 'e': 0.014107156149040234}",30,7,32.83749975417698,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.01, 'e': 0.014027340149269318}",25,1,36.75567829601171,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.01, 'e': 0.013947972533659647}",20,13,13.486769582569547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.01, 'e': 0.013869050819614648}",20,7,23.00007481757514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.01, 'e': 0.013790572537870638}",20,6,22.835060481892583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.01, 'e': 0.01371253523242999}",25,8,21.900444561760644,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1396,False,"{'a': 0.01, 'e': 0.013634936460494518}",25,13,11.897547768585998,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.01, 'e': 0.013557773792399086}",20,8,26.14125844165046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.01, 'e': 0.013481044811545995}",20,11,14.556672069664437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.01, 'e': 0.013404747114338478}",20,8,25.225373858253068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.01, 'e': 0.013328878310115977}",20,11,17.881156985222976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.01, 'e': 0.013253436021088416}",25,11,29.76998557127509,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.01, 'e': 0.013178417882271365}",20,7,26.804067544992726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.01, 'e': 0.013103821541421645}",30,15,20.65922316876076,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.01, 'e': 0.013029644658972828}",20,13,13.941076618520993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.01, 'e': 0.012955884907970838}",20,10,19.850371609126913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.01, 'e': 0.012882539974010454}",20,9,21.492986707378705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.01, 'e': 0.012809607555171798}",20,3,31.1795254906815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.01, 'e': 0.012737085361956946}",30,14,32.85161690405128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.01, 'e': 0.012664971117226642}",20,2,34.42126118376929,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.01, 'e': 0.01259326255613824}",20,0,34.29284603047597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.01, 'e': 0.01252195742608242}",20,10,18.554563195287308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.01, 'e': 0.012451053486621677}",20,13,13.043231130738413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.01, 'e': 0.012380548509428158}",20,0,34.081354079287344,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1414,False,"{'a': 0.01, 'e': 0.012310440278221924}",20,12,12.557509557947064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.01, 'e': 0.012240726588709672}",20,6,13.320972393326771,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1416,False,"{'a': 0.01, 'e': 0.01217140524852367}",25,16,14.367411051218134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.01, 'e': 0.012102474077160585}",20,12,15.436337943396087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.01, 'e': 0.01203393090592153}",35,15,35.61108302488062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.01, 'e': 0.011965773577851224}",20,9,19.476063008072146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.01, 'e': 0.01189799994767815}",20,7,24.037473095513313,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.01, 'e': 0.011830607881754829}",30,22,18.161097946424892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.01, 'e': 0.011763595257997972}",30,0,44.798622757893376,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1423,False,"{'a': 0.01, 'e': 0.011696959965829978}",25,12,27.052122349991492,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.01, 'e': 0.01163069990611909}",20,0,35.43648638150181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1425,False,"{'a': 0.01, 'e': 0.01156481299112111}",20,16,6.124497153608251,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.01, 'e': 0.011499297144421106}",20,10,16.071800841229134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.01, 'e': 0.011434150300874801}",30,8,37.98898990500734,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.01, 'e': 0.01136937040655095}",20,9,19.839893268980717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.01, 'e': 0.01130495541867349}",25,2,38.28965712395873,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.01, 'e': 0.011240903305564265}",30,4,43.47074750510962,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.01, 'e': 0.011177212046585727}",20,13,12.567749985856336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.01, 'e': 0.0111138796320841}",25,17,13.784477546168537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.01, 'e': 0.011050904063332978}",30,17,26.686600697158788,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.01, 'e': 0.010988283352476369}",20,13,12.128093881916175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.01, 'e': 0.010926015522473076}",25,17,1.5438536208312659,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.01, 'e': 0.010864098607040629}",20,9,18.73825849385846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.01, 'e': 0.010802530650599662}",25,18,14.433055503959444,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.01, 'e': 0.010741309708218738}",30,16,28.920115052149523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.01, 'e': 0.010680433845558834}",20,14,11.63370926705957,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.01, 'e': 0.010619901138818943}",20,6,25.083314067804523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.01, 'e': 0.010559709674680895}",35,18,36.69170778876012,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.01, 'e': 0.010499857550255731}",25,17,10.84547817155854,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.01, 'e': 0.010440342873029085}",30,24,12.93778209738799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.01, 'e': 0.010381163760807222}",20,0,34.12673200703016,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.01, 'e': 0.01032231834166375}",35,21,25.564248672008993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.01, 'e': 0.01026380475388644}",20,14,11.055833276139854,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.01, 'e': 0.010205621145923494}",25,16,15.683955847899902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.01, 'e': 0.010147765676331022}",35,21,24.74456605204462,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.01, 'e': 0.01009023651372043}",20,10,16.94754059285982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.01, 'e': 0.010033031836706008}",20,3,34.05901635449409,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.01, 'e': 0.009976149833852865}",20,7,22.716400147985727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,10,19.62537736103818,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,9,30.67095725223201,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,13,23.22037616969927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,12,23.559397510423857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,13,33.89727489897414,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",30,21,16.333634294102367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,14,14.099413707846358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,12,14.160381947784604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,14,32.008362107071896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,17,26.825034128726344,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
